"time","ApparentPower","Current","Factor","Power","ReactivePower","Voltage"
2023-02-17T09:50:40.000+01:00,42,0.193,0.94,40,14,219
2023-02-17T09:50:50.000+01:00,42,0.192,0.88,37,20,219
2023-02-17T09:51:00.000+01:00,42,0.191,0.85,36,22,220
2023-02-17T09:51:10.000+01:00,44,0.203,0.79,35,28,219
2023-02-17T09:51:20.000+01:00,43,0.197,0.8,35,26,219
2023-02-17T09:51:30.000+01:00,44,0.203,0.79,35,27,219
2023-02-17T09:51:40.000+01:00,44,0.199,0.79,34,27,219
2023-02-17T09:51:50.000+01:00,69,0.317,0.76,53,45,219
2023-02-17T09:52:00.000+01:00,42,0.192,0.81,34,25,219
2023-02-17T09:52:10.000+01:00,47,0.213,0.74,35,31,219
2023-02-17T09:52:20.000+01:00,56,0.257,0.63,36,44,219
2023-02-17T09:52:30.000+01:00,46,0.21,0.76,35,30,219
2023-02-17T09:52:40.000+01:00,43,0.197,0.8,35,26,219
2023-02-17T09:52:50.000+01:00,43,0.194,0.79,34,26,220
2023-02-17T09:53:00.000+01:00,42,0.191,0.8,33,25,219
2023-02-17T09:53:10.000+01:00,42,0.194,0.99,42,7,219
2023-02-17T09:53:20.000+01:00,48,0.219,0.71,34,34,219
