relay,temperature,overtemperature,energy,power
1,29.98,0,34,0
1,29.98,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.6,0,34,0
1,30.6,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.88,0,34,0
1,30.88,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.6,0,34,0
1,30.6,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.43,0,34,0
1,30.43,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.15,0,34,0
1,30.15,0,34,0
1,30.43,0,34,0
1,30.43,0,34,0
1,30.37,0,34,0
1,30.37,0,34,0
1,30.88,0,34,0
1,30.88,0,34,0
1,30.71,0,34,0
1,30.71,0,34,0
1,30.26,0,34,0
1,30.26,0,34,0
1,30.6,0,34,0
1,30.6,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,29.98,0,34,0
1,29.98,0,34,0
1,30.03,0,34,0
1,30.03,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.43,0,34,0
1,30.43,0,34,0
1,30.26,0,34,0
1,30.26,0,34,0
1,30.37,0,34,0
1,30.37,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.82,0,34,0
1,30.82,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.6,0,34,0
1,30.6,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.37,0,34,0
1,30.37,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.43,0,34,0
1,30.43,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.15,0,34,0
1,30.15,0,34,0
1,30.93,0,34,0
1,30.93,0,34,0
1,30.88,0,34,0
1,30.88,0,34,0
1,30.65,0,34,0
1,30.65,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.54,0,34,0
1,30.37,0,34,0
1,30.37,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.37,0,34,0
1,30.37,0,34,0
1,30.49,0,34,0
1,30.49,0,34,0
1,30.93,0,34,0
1,30.93,0,34,0
